brewery_id,brewery_name,country_name,brewery_in_production,is_independent,beer_count,brewery_type,brewery_type_id,brewery_address,brewery_city,brewery_state,brewery_lat,brewery_lng,brewery_rating_count,brewery_rating_score,brewery_age_on_service,CARDINAL,DATE,EVENT,FAC,GPE,LANGUAGE,LAW,LOC,MONEY,NORP,ORDINAL,ORG,PERCENT,PERSON,PRODUCT,QUANTITY,TIME,WORK_OF_ART
564,Fürstlich Fürstenbergische Brauerei,Germany,0,0,57,Micro Brewery,2,Postplatz 1-4,Donaueschingen,Baden-Württemberg,47.9516,8.50037,64730,3.191,3863.0223148148148,0,4,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,3
566,Gaslight Brewery and Restaurant,United States,0,1,147,Brew Pub,4,15 S Orange Ave,South Orange,NJ,40.7465,-74.2594,5684,3.424,4018.2252314814814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,Bayerischer Bahnhof Gasthaus & Gosebrauerei,Germany,0,1,78,Micro Brewery,2,Bayrischer Platz 1,Leipzig,Sachsen,51.3289,12.3814,54224,3.67,3974.9631481481483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,Gasthaus-Brauerei Max & Moritz,Germany,0,1,22,Micro Brewery,2,Weinbichl 6,Kressbronn am Bodensee,Baden-Württemberg,47.6063,9.60581,953,3.469,4019.275462962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,Hotel Brauerei Frohsinn,Switzerland,0,1,9,Contract Brewery,10,Romanshornerstrasse 15,Arbon,Thurgau,47.5171,9.42997,57,3.458,3919.235775462963,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5719,Heineken Brasil,Brazil,0,0,23,Macro Brewery,1,Av. Eng. Alberto de Zagottis No. 352,São Paulo,São Paulo,-23.6693,-46.6956,134389,2.963,4031.559641203704,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
573,Gilde Brauerei,Germany,0,0,31,Macro Brewery,1,Hildesheimer Straße 132,Hanover,Niedersachsen,52.3544,9.75321,15583,3.106,3820.2046180555553,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
574,Glacial Lakes Brewing,United States,1,1,0,Micro Brewery,2,,New York Mills,MN,46.518,-95.3761,0,0,3591.1911111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5758,Klosterbrauerei Andechs,Germany,0,1,12,Micro Brewery,2,Bergstraße 2,Andechs,Bayern,47.9745,11.1829,169228,3.628,3974.6501041666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,Glen Ellyn Brewing Company,United States,1,1,0,Micro Brewery,2,433 North Main Street,Glen Ellyn,IL,41.8752,-88.0666,8,0,4023.1847222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,Glenwood Canyon Brewing Company,United States,0,1,166,Brew Pub,4,402 Seventh St,Glenwood Springs,CO,39.5477,-107.323,16727,3.678,3908.7326504629627,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
578,Gold Coast Brewery,Australia,0,1,18,Home Brewery,5,4/6 Indy Court,Nerang,QLD.,-28.0094,153.348,158,3.502,3940.674363425926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,Golden City Brewery,United States,0,1,64,Micro Brewery,2,920 12th St,Golden,CO,39.7546,-105.224,21788,3.665,4019.041516203704,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0
582,Golden Pacific Brewing,United States,1,1,1,Micro Brewery,2,1404 Fourth St.,Berkeley,CA,37.8767,-122.303,61,3.297,3592.2869907407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,Golden Valley Brewery and Pub,United States,0,1,174,Brew Pub,4,980 Northeast 4th St,McMinnville,OR,45.2103,-123.189,22898,3.577,3984.5317939814813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Holy Mackerel Small Batch Beers,United States,0,1,130,Micro Brewery,2,1414 NE 26th St,Wilton Manors,FL,26.1589,-80.1297,18571,3.551,3993.589525462963,0,1,0,0,2,0,1,0,0,0,0,2,0,2,0,0,0,0
588,Gordon Biersch Brewing Company,United States,0,1,25,Regional Brewery,11,357 East Taylor Street,San Jose,CA,37.3533,-121.892,182085,3.433,4021.7385532407407,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1
589,Gore Range Brewery,United States,0,1,104,Micro Brewery,2,105 Edwards Village Boulevard,Edwards,CO,39.6442,-106.596,5254,3.399,3929.8211689814816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,Augusta Brewing Company,United States,0,1,149,Micro Brewery,2,5521 Water Street,Augusta,MO,38.5705,-90.8802,8857,3.513,3988.4661342592594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,Gottberg Brew Pub,United States,0,1,77,Micro Brewery,2,2804 13th Street,Columbus,NE,41.4295,-97.3625,1704,3.338,4019.250462962963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
591,Govnor's Public House,United States,1,1,0,Micro Brewery,2,220 N. Randall Rd.,Lake In The Hills,IL,42.1778,-88.3362,28,3.79,4015.0452314814816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5939,Boscos Restaurant & Brewing Co.,United States,0,1,192,Brew Pub,4,2120 Madison Avenue,Memphis,TN,35.1369,-89.9906,14862,3.475,3966.5546180555557,2,4,0,1,9,0,0,0,0,0,2,6,0,2,0,0,0,0
597,Granville Island Brewing,Canada,0,0,319,Macro Brewery,1,1441 Cartwright St,Vancouver,BC,49.2705,-123.136,208463,3.441,4018.576145833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,Gray Brewing Company (WI),United States,0,1,95,Micro Brewery,2,2424 W Court St.,Janesville,WI,42.6795,-89.0506,23110,3.337,4011.6953935185184,2,1,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0
6,Abbaye de Maredsous,Belgium,0,0,5,Macro Brewery,1,Breendonk-Dorp 66,Breendonk,Vlaanderen,51.0433,4.32604,287237,3.65,4004.5812268518516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,Great Bear Brewing,United States,0,1,8,Home Brewery,5,,,,0,0,42,3.402,3600.931215277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,Brauerei Bischofshof,Germany,0,1,33,Micro Brewery,2,Heitzerstraße 2,Regensburg,Bayern,49.0144,12.075,21869,3.347,3934.533645833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,Great Divide Brewing Company,United States,0,1,536,Regional Brewery,11,2201 Arapahoe St,Denver,CO,39.7538,-104.988,1583050,3.777,4024.886678240741,0,7,0,0,7,0,0,0,0,0,0,1,0,6,0,0,0,0
6052,Half Moon Bay Brewing Company,United States,0,1,373,Micro Brewery,2,390 Capistrano Road,Half Moon Bay,CA,37.5039,-122.486,52011,3.695,4022.066724537037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,Great Northern Tavern and Brewery (Colorado),United States,1,1,0,Micro Brewery,2,91 River Run Rd,Keystone,CO,39.6068,-105.945,6,0,3760.761736111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,Great Waters Brewing Company,United States,1,1,0,Micro Brewery,2,426 St Peter St,St. Paul,MN,44.9467,-93.097,14248,3.506,3954.910127314815,2,3,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0
608,Hinterland Brewery,United States,0,1,246,Micro Brewery,2,1001 Lombardi Ave.,Green Bay,WI,44.5191,-88.0196,150908,3.602,4021.271030092593,0,2,0,0,2,0,0,1,0,0,0,4,0,2,0,0,0,0
609,Green Flash Brewing Company,United States,0,1,626,Regional Brewery,11,6550 Mira Mesa Blvd.,San Diego,CA,32.9073,-117.178,1602418,3.78,4029.880428240741,0,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,0,0
610,Green Mill Brewing (MN),United States,0,1,3,Bar / Restaurant / Store,7,57 South Hamline,St. Paul,MN,44.9399,-93.157,20,3.85,4020.7157060185186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,Woodchuck Cidery,United States,0,0,22,Cidery,8,1321 Exchange St.,Middlebury,VT,44.0358,-73.1662,343043,3.46,4030.865752314815,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
612,Greene King,England,0,1,204,Macro Brewery,1,Westgate Street,Bury St Edmunds,Suffolk,52.2411,0.714876,624135,3.248,4037.82712962963,1,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
613,Greenshields Brewery and Pub,United States,1,1,0,Micro Brewery,2,214 E. Martin St,Raleigh,NC,35.7765,-78.636,22,0,3792.994050925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,Grizzly Bay Brewing,United States,1,1,0,Micro Brewery,2,325 Main Street,Suisun City,CA,38.2418,-122.041,0,0,3392.1344791666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,Grizzly Peak Brewing Company,United States,0,1,521,Brew Pub,4,120 West Washington,Ann Arbor,MI,42.2808,-83.7496,32733,3.519,3939.7621875,1,3,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0
617,"Grumpy Troll Brewery, Restaurant and Pizzeria",United States,0,1,129,Micro Brewery,2,105 S. 2nd Street,Mount Horeb,WI,43.0081,-89.7383,28970,3.554,3938.3967939814816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,Grupo Modelo,Mexico,0,0,96,Macro Brewery,1,Carretera 57 Km 233.2 85,Nava,Coahuila de Zaragoza,28.5769,-100.597,1809924,3.098,4044.6283333333336,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0
619,Gulpener Bierbrouwerij,Netherlands,0,1,318,Macro Brewery,1,Rijksweg 16,Gulpen,Limburg,50.8144,5.89074,742186,3.337,3974.7416435185187,1,2,0,0,1,0,0,0,0,0,0,4,0,23,0,0,0,1
62,Avery Brewing Co.,United States,0,0,564,Macro Brewery,1,4910 Nautilus Ct,Boulder,CO,40.0625,-105.205,2169553,3.893,4032.3747569444445,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
620,Jopen,Netherlands,0,1,302,Micro Brewery,2,Gedempte Voldersgracht 2,Haarlem,Noord-Holland,52.3812,4.62982,1727195,3.555,3993.8659837962964,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0
622,Hair of the Dog Brewing Company,United States,0,1,195,Micro Brewery,2,61 SE Yamhill St,Portland,OR,45.5159,-122.666,162244,3.916,4009.009270833333,4,3,0,0,2,0,0,1,0,0,1,2,0,1,0,3,0,0
625,Ham's Restaurant and Brewhouse,United States,1,1,0,Micro Brewery,2,701 S. Evans St.,Greenville,NC,35.6086,-77.3737,0,0,3599.4816550925925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,Hambleton Brewery,England,0,1,36,Micro Brewery,2,Melmerby Green Rd,Melmerby,North Yorkshire,54.1737,-1.48114,11531,3.505,3944.1555902777777,1,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0
627,Hampshire Brewery,England,1,1,0,Micro Brewery,2,"Hampshire « Brewers in Romsey « Hampshire Brewery Ltd Hampshire Brewery Ltd Unit 6-8 / Romsey Industrial Estate, Greatbridge Road",Romsey,Hampshire,50.9962,-1.49707,59,3.221,3582.1525694444445,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
63,Back Road Brewery,United States,1,1,0,Micro Brewery,2,308 Perry St.,LaPorte,IN,41.6124,-86.7268,3164,3.511,4010.4747800925925,0,3,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0
630,Hanssens Artisanaal,Belgium,0,1,17,Micro Brewery,2,Vroenenbosstraat 15,Dworp,Vlaanderen,50.7288,4.29719,110299,3.959,3993.6413773148147,2,3,0,1,3,0,0,0,0,0,0,3,0,19,0,0,0,2
6308,The Blue Ridge Brewing Company,United States,0,1,57,Brew Pub,4,308 Trade St.,Greer,SC,34.9361,-82.2263,4996,3.475,3932.6462037037036,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
631,Hapa's Brew Haus and Restaurant,United States,1,1,0,Micro Brewery,2,41 E Lipoa St,Kihei,HI,20.7479,-156.454,8,0,4017.793587962963,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,Harbor City Brewing Company,United States,1,1,0,Micro Brewery,2,535 West Grand Avenue,Port Washington,WI,43.3866,-87.8809,136,3.457,3955.1922453703705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,Harmon Brewing Company,United States,0,1,282,Micro Brewery,2,1938 Pacific Ave S.,Tacoma,WA,47.2436,-122.437,26628,3.573,3976.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,Harpoon Brewery,United States,0,0,792,Regional Brewery,11,306 Northern Avenue,Boston,MA,42.3465,-71.0344,1296420,3.546,4030.824050925926,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2
6353,Brauerei Grieskirchen,Austria,0,1,30,Regional Brewery,11,Stadtplatz 14,Grieskirchen,Oberösterreich,48.2352,13.8292,15410,3.341,4013.116400462963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,Harvest Moon Brewery (New Jersey),United States,0,1,305,Micro Brewery,2,392 George St,New Brunswick,NJ,40.4962,-74.4443,20716,3.659,4011.8097453703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,Harviestoun Brewery,Scotland,0,1,85,Micro Brewery,2,Alva Industrial Estate,Alva,Clackmannanshire,56.1241,-3.75838,264511,3.712,4004.8474537037036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,Backcountry Brewery,United States,1,0,0,Micro Brewery,2,720 Main Street,Frisco,CO,39.5752,-106.103,26207,3.628,3981.467777777778,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
65,Wellington's Backwater Brewing Company,United States,1,1,0,Brew Pub,4,1429 West Service Dr,Winona,MN,44.0483,-91.6771,65,3.483,3825.465636574074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
653,The Herkimer Pub & Brewery,United States,1,1,0,Brew Pub,4,2922 Lyndale Ave South,Minneapolis,MN,44.9492,-93.2881,11475,3.494,3990.6894560185187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Bad Frog Brewery Company,United States,1,1,0,Micro Brewery,2,PO Box 310,Rose City,MI,44.4214,-84.1167,149,2.045,3903.1809606481484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Ballast Point Brewing Company,United States,0,0,1465,Regional Brewery,11,9045 Carroll Way,San Diego,CA,32.8882,-117.158,3760686,3.773,4022.4752662037035,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0
69,Baltimore-Washington Beer Works,United States,0,1,16,Micro Brewery,2,PO Box 9829,Baltimore,MD,39.2904,-76.6122,54740,3.508,3972.566736111111,0,4,0,0,15,0,0,2,0,2,2,5,0,9,1,0,0,0
6975,Beach Chalet Pub and Brewery,United States,0,1,140,Brew Pub,4,1000 Great Highway,San Francisco,CA,37.7695,-122.51,13491,3.337,3920.674270833333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
71,Bandana Brewery,United States,1,1,0,Micro Brewery,2,302 N Plainfield Ave,Mankato,MN,44.1636,-93.9994,2,0,3876.266111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7132,BJ's Restaurant & Brewhouse,United States,0,1,386,Regional Brewery,11,7755 Center Avenue,Huntington Beach,CA,33.7348,-117.995,583216,3.567,4023.510752314815,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7192,Reaver Beach Brewing Company,United States,0,1,189,Micro Brewery,2,1505 Taylor Farm Rd #401,Virginia Beach,VA,36.7954,-76.0641,75338,3.874,3949.1174421296296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7214,Wind River Brewing Company,United States,0,1,68,Micro Brewery,2,402 Pine Street,Pinedale,WY,42.8666,-109.866,9032,3.598,3914.7700578703702,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
7294,Elysian Brewing Company,United States,0,0,706,Macro Brewery,1,5410 Airport Way S.,Seattle,WA,47.5532,-122.32,1377147,3.747,4008.720277777778,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
73,Bard's Tale Beer Company,United States,0,1,2,Micro Brewery,2,5125 West 59th Street,Edina,MN,44.8959,-93.3555,8997,2.703,3992.9167592592594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7339,Boundary Bay Brewery,United States,0,1,271,Brew Pub,4,1107 Railroad Ave,Bellingham,WA,48.7475,-122.481,62232,3.684,3985.776365740741,2,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,3
7393,Bonfire Brewing,United States,0,1,98,Micro Brewery,2,127 Second St,Eagle,CO,39.6553,-106.827,49855,3.64,3911.5920023148146,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
7444,RAM Restaurant & Brewery / C.B. & Potts,United States,0,1,1718,Micro Brewery,2,10013 59th Ave SW,Lakewood,WA,47.1659,-122.514,159521,3.616,4020.1906018518516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7460,Chicago Brewing Company,United States,0,1,125,Brew Pub,4,2201 S. Fort Apache,Las Vegas,NV,36.1476,-115.298,19525,3.365,3961.712395833333,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7461,Privat-Brauerei Heinrich Reissdorf ,Germany,0,1,3,Regional Brewery,11,Emil-Hoffmann-Straße 4-10,Cologne,Nordrhein-Westfalen,50.8753,6.99444,77846,3.493,3998.810023148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Barley Brothers Restaurant & Brewery,United States,0,1,55,Micro Brewery,2,1425 McCulloch Blvd,Lake Havasu City,AZ,34.4702,-114.35,4963,3.43,3803.7449652777777,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
76,Barley Creek Brewing Company,United States,0,1,321,Micro Brewery,2,Sullivan Trail Rd,Tannersville,PA,41.0398,-75.3057,46079,3.547,3939.726678240741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7673,Big Ridge Brewing,Canada,0,1,274,Brew Pub,4,5580 152nd St,Surrey,BC,49.1038,-122.801,5254,3.561,4024.2385648148147,0,4,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
7682,Harvey's Brewery,England,0,1,62,Micro Brewery,2,4 -6 Cliffe High Street,Lewes,East Sussex,50.8742,0.0174277,54278,3.441,3994.2403935185184,0,1,0,0,2,0,0,1,0,1,1,2,0,1,0,1,0,0
77,Barley Island Brewing Company,United States,0,1,84,Micro Brewery,2,639 Conner Street,Noblesville,IN,40.0455,-86.0154,15251,3.461,4025.1319907407405,1,2,0,0,6,0,0,2,0,0,0,2,0,0,0,0,0,0
7739,Alpirsbacher Klosterbräu,Germany,0,1,50,Micro Brewery,2,Marktplatz 1,Alpirsbach,Baden-Württemberg,48.3457,8.40305,68400,3.423,3901.9752546296295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7778,Brouwerij Van Steenberge,Belgium,0,1,1224,Micro Brewery,2,Lindenlaan 25,Ertvelde,Vlaanderen,51.1766,3.74617,1339908,3.67,4018.6252314814815,0,3,0,1,1,0,0,0,0,3,0,0,0,5,1,0,0,0
78,Barley John's Brewpub,United States,0,1,234,Brew Pub,4,781 Old Highway 8 SW,New Brighton,MN,45.0361,-93.1987,12684,3.814,4025.325775462963,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
7967,Pittsburgh Brewing Company,United States,0,1,29,Regional Brewery,11,3340 Liberty Avenue,Pittsburgh,PA,40.461,-79.9653,64235,2.911,4026.0237962962965,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8,Abbey Wright Brewing Company,United States,1,1,0,Micro Brewery,2,204 Valley Street,Duboistown,PA,41.2225,-77.0369,244,2.823,3860.6415625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8041,Great Dane Pub & Brewing Company,United States,0,1,539,Brew Pub,4,123 E. Doty Street,Madison,WI,43.0744,-89.3801,100012,3.568,4018.3029976851853,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81,Barley's Casino & Brewing Company,United States,0,1,34,Micro Brewery,2,4500 E Sunset Rd.,Henderson,NV,36.0723,-115.077,2784,3.271,3981.13380787037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8151,Batemans,England,0,1,48,Macro Brewery,1,"Salem Bridge Brewery, Mill Ln",Wainfleet All Saints,Lincolnshire,53.1044,0.232227,50071,3.401,3987.6988541666665,4,4,0,0,4,0,0,0,0,3,2,8,0,4,0,0,0,0
82,Baron Brewing,United States,1,1,1,Micro Brewery,2,1605 South 93rd Street,Seattle,WA,47.5203,-122.312,89,3.133,4008.5640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Basil T's Brew Pub and Italian Grill,United States,1,1,0,Micro Brewery,2,183 Riverside Avenue,Red Bank,NJ,40.3532,-74.0747,727,3.278,3923.4880555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8444,Augustiner-Bräu München,Germany,0,1,8,Micro Brewery,2,Landsberger Straße 31-35,Munich,Bayern,48.1385,11.5447,264105,3.649,3991.41900462963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Bass Brewers,England,0,0,26,Macro Brewery,1,Cuerdale Ln,Shamlesbury,Lancashire,53.7622,-2.6113,123401,3.314,4041.403854166667,1,4,0,0,6,1,0,1,0,0,0,5,0,5,0,0,0,0
8502,Granite City,United States,0,1,255,Micro Brewery,2,1595 Highway 36 W,Minneapolis,MN,45.0134,-93.1723,193411,3.441,3987.6947800925927,2,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0
8516,Brouwerij Sterkens,Belgium,0,1,46,Micro Brewery,2,Wenenstraat 9,Meer,Vlaanderen,51.4728,4.72552,39831,3.468,4005.511678240741,1,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0
86,Cervecería Bavaria,Colombia,0,0,60,Macro Brewery,1,Calle 94 # 7ª-47,Bogotá,Distrito Capital,4.71736,-74.0987,61667,2.867,3998.0719328703703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8612,The Dux Brewing Co.,New Zealand,0,1,18,Micro Brewery,2,"6 Poplar Street,",Christchurch,Canterbury,-43.5346,172.641,1472,3.492,3882.7550694444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,Bavarian Barbarian Brewing Company,United States,1,1,6,Micro Brewery,2,429 W 3rd St,Williamsport,PA,41.238,-77.0103,234,3.342,3987.5990162037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Bayerische Staatsbrauerei Weihenstephan,Germany,0,1,21,Regional Brewery,11,Alte Akademie 2,Freising,Bayern,48.3953,11.7289,960117,3.724,4024.470613425926,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
89,Bayern Brewing,United States,0,1,50,Micro Brewery,2,1507 Montana St.,Missoula,MT,46.8726,-114.02,41385,3.592,3968.37625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,Beamish & Crawford Plc.,Ireland,1,0,0,Micro Brewery,2,Leitrim Street,Cork,Munster,51.9037,-8.47246,155,3.397,4023.818125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9383,ABK (Aktienbrauerei Kaufbeuren),Germany,0,1,45,Micro Brewery,2,Hohe Buchleuthe 3,Kaufbeuren,Bayern,47.8781,10.6161,70840,3.372,3974.2629398148147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Bear Republic Brewing Co.,United States,0,1,314,Regional Brewery,11,5000 Roberts Lake Road,Rohnert Park,CA,38.365,-122.71,669670,3.8,4029.5373842592594,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
940,Fordham & Dominion Brewing Co.,United States,0,1,254,Regional Brewery,11,1284 McD Dr.,Dover,DE,39.154,-75.4884,293035,3.529,4024.793090277778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Brauerei Beck,Germany,0,0,45,Macro Brewery,1,Am Deich 18/19,Neustadt,Bremen,53.0768,8.79237,386156,2.921,4023.8859953703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Beermann's Brewery Co ,United States,0,1,12,Brew Pub,4,645 fifth Street,Lincoln,CA,38.8916,-121.292,96,3.597,3592.9727314814813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,Pabst Brewing Company,United States,0,0,281,Macro Brewery,1,"110 E Houston St, San Antonio, TX 78205",San Antonio,TX,29.4263,-98.4935,830107,2.919,4043.750509259259,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0
97,Belfast Bay Brewing Company,United States,0,1,4,Micro Brewery,2,100 Searsport Ave.,Belfast,ME,44.4295,-68.975,23204,3.315,4007.7298958333336,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
972,Paulaner Brauerei,Germany,0,1,83,Macro Brewery,1,Mälzereistraße 31,Munich,Bayern,48.1775,11.4326,1050626,3.558,4034.711712962963,1,2,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0
98,Belhaven Brewery,Scotland,0,0,133,Regional Brewery,11,Spott Rd,Dunbar,East Lothian,55.9933,-2.50964,453181,3.478,4038.744212962963,1,4,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0
